2019-01-04T00:00:00,MO,SELL executed,49.49
2019-01-04T00:00:00,TXN,BUY executed,89.93
2019-01-04T00:00:00,UNH,SELL executed,239.80
2019-01-04T00:00:00,XOM,SELL executed,69.64
2019-01-04T00:00:00,BIIB,SELL executed,311.80
2019-01-04T00:00:00,GILD,SELL executed,66.25
2019-01-04T00:00:00,NFLX,SELL executed,281.88
2019-01-04T00:00:00,VZ,SELL executed,56.49
2019-01-04T00:00:00,AMGN,SELL executed,191.46
2019-01-04T00:00:00,COP,SELL executed,63.08
2019-01-04T00:00:00,SLB,SELL executed,38.30
2019-01-04T00:00:00,WFC,SELL executed,47.42
2019-01-04T00:00:00,SCHW,SELL executed,41.53
2019-01-04T00:00:00,MPC,SELL executed,59.92
2019-01-04T00:00:00,T,SELL executed,22.63
2019-01-04T00:00:00,MS,SELL executed,40.50
2019-01-04T00:00:00,AAPL,BUY executed,36.13
2019-01-04T00:00:00,DAL,BUY executed,46.37
2019-01-04T00:00:00,BMY,BUY executed,45.88
2019-01-04T00:00:00,NVDA,BUY executed,32.74
2019-01-04T00:00:00,AMD,BUY executed,17.55
2019-01-04T00:00:00,TSLA,BUY executed,20.40
2019-01-04T00:00:00,GM,BUY executed,32.80
2019-01-04T00:00:00,MU,BUY executed,31.66
2019-01-04T00:00:00,META,BUY executed,134.01
2019-01-04T00:00:00,F,BUY executed,7.91
2019-01-04T00:00:00,AVGO,BUY executed,234.29
2019-01-04T00:00:00,INTC,BUY executed,45.84
2019-01-04T00:00:00,AAPL,CLOSING ORDER CREATED
2019-01-04T00:00:00,ABBV,CLOSING ORDER CREATED
2019-01-04T00:00:00,ACN,CLOSING ORDER CREATED
2019-01-04T00:00:00,AMD,CLOSING ORDER CREATED
2019-01-04T00:00:00,AMGN,CLOSING ORDER CREATED
2019-01-04T00:00:00,AVGO,CLOSING ORDER CREATED
2019-01-04T00:00:00,BAC,CLOSING ORDER CREATED
2019-01-04T00:00:00,BIIB,CLOSING ORDER CREATED
2019-01-04T00:00:00,BMY,CLOSING ORDER CREATED
2019-01-04T00:00:00,COP,CLOSING ORDER CREATED
2019-01-04T00:00:00,DAL,CLOSING ORDER CREATED
2019-01-04T00:00:00,DD,CLOSING ORDER CREATED
2019-01-04T00:00:00,F,CLOSING ORDER CREATED
2019-01-04T00:00:00,FDX,CLOSING ORDER CREATED
2019-01-04T00:00:00,GE,CLOSING ORDER CREATED
2019-01-04T00:00:00,GILD,CLOSING ORDER CREATED
2019-01-04T00:00:00,GM,CLOSING ORDER CREATED
2019-01-04T00:00:00,INTC,CLOSING ORDER CREATED
2019-01-04T00:00:00,LLY,CLOSING ORDER CREATED
2019-01-04T00:00:00,LMT,CLOSING ORDER CREATED
2019-01-04T00:00:00,MDT,CLOSING ORDER CREATED
2019-01-04T00:00:00,META,CLOSING ORDER CREATED
2019-01-04T00:00:00,MPC,CLOSING ORDER CREATED
2019-01-04T00:00:00,MS,CLOSING ORDER CREATED
2019-01-04T00:00:00,MU,CLOSING ORDER CREATED
2019-01-04T00:00:00,NFLX,CLOSING ORDER CREATED
2019-01-04T00:00:00,NKE,CLOSING ORDER CREATED
2019-01-04T00:00:00,NVDA,CLOSING ORDER CREATED
2019-01-04T00:00:00,PM,CLOSING ORDER CREATED
2019-01-04T00:00:00,RTX,CLOSING ORDER CREATED
2019-01-04T00:00:00,SCHW,CLOSING ORDER CREATED
2019-01-04T00:00:00,SLB,CLOSING ORDER CREATED
2019-01-04T00:00:00,T,CLOSING ORDER CREATED
2019-01-04T00:00:00,TGT,CLOSING ORDER CREATED
2019-01-04T00:00:00,TMO,CLOSING ORDER CREATED
2019-01-04T00:00:00,TSLA,CLOSING ORDER CREATED
2019-01-04T00:00:00,VZ,CLOSING ORDER CREATED
2019-01-04T00:00:00,WBA,CLOSING ORDER CREATED
2019-01-04T00:00:00,WFC,CLOSING ORDER CREATED
2019-01-04T00:00:00,WMT,CLOSING ORDER CREATED
2019-01-07T00:00:00,AAPL,SELL executed,37.17
2019-01-07T00:00:00,ABBV,BUY executed,90.07
2019-01-07T00:00:00,ACN,SELL executed,140.83
2019-01-07T00:00:00,AMD,SELL executed,19.44
2019-01-07T00:00:00,AMGN,BUY executed,194.76
2019-01-07T00:00:00,AVGO,SELL executed,233.65
2019-01-07T00:00:00,BAC,BUY executed,25.56
2019-01-07T00:00:00,BIIB,BUY executed,319.28
