,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
59,1986-06-06 00:00:00-04:00,0.07438229769468307,0.07438229769468307,0.07329649766365529,0.07438229769468307,3427200,0.0,0.0,MSFT
60,1986-06-09 00:00:00-04:00,0.07438232614612673,0.07438232614612673,0.07112430036067963,0.07112430036067963,12672000,0.0,0.0,MSFT
61,1986-06-10 00:00:00-04:00,0.07112430036067963,0.07112430036067963,0.0700384999143302,0.07112430036067963,3427200,0.0,0.0,MSFT
62,1986-06-11 00:00:00-04:00,0.07112430036067963,0.07112430036067963,0.0700384999143302,0.07112430036067963,2304000,0.0,0.0,MSFT
63,1986-06-12 00:00:00-04:00,0.0711243094425491,0.0711243094425491,0.06786690768756287,0.06840980798006058,13708800,0.0,0.0,MSFT
64,1986-06-13 00:00:00-04:00,0.06840980798006058,0.06895270827255828,0.06786690768756287,0.06840980798006058,7891200,0.0,0.0,MSFT
65,1986-06-16 00:00:00-04:00,0.06840980680689197,0.0689527070900794,0.06732400624051708,0.06786690652370453,9590400,0.0,0.0,MSFT
66,1986-06-17 00:00:00-04:00,0.06840977956708195,0.0700384797681188,0.06840977956708195,0.06895267963409424,13075200,0.0,0.0,MSFT
67,1986-06-18 00:00:00-04:00,0.06895270827255828,0.06895270827255828,0.06732400739506517,0.06840980798006058,4348800,0.0,0.0,MSFT
68,1986-06-19 00:00:00-04:00,0.06840980680689197,0.0689527070900794,0.06732400624051708,0.06786690652370453,8467200,0.0,0.0,MSFT
69,1986-06-20 00:00:00-04:00,0.06786687881406497,0.06840977887558958,0.06786687881406497,0.06813833117485046,3801600,0.0,0.0,MSFT
70,1986-06-23 00:00:00-04:00,0.06813833186359902,0.06895267963409424,0.0667810793660451,0.06895267963409424,46195200,0.0,0.0,MSFT
71,1986-06-24 00:00:00-04:00,0.06895270827255828,0.06949560856505599,0.06786690768756287,0.06840980798006058,14572800,0.0,0.0,MSFT
72,1986-06-25 00:00:00-04:00,0.0684098056148025,0.06895270588852953,0.06732400506734848,0.06732400506734848,15235200,0.0,0.0,MSFT
73,1986-06-26 00:00:00-04:00,0.06732396938349257,0.06786686936946525,0.0651523694396019,0.0651523694396019,19152000,0.0,0.0,MSFT
74,1986-06-27 00:00:00-04:00,0.06515238298323575,0.06569528308206447,0.06406658278557834,0.06460948288440704,10396800,0.0,0.0,MSFT
75,1986-06-30 00:00:00-04:00,0.06460948813793903,0.0684097891387504,0.06406658799496598,0.06678108870983124,62352000,0.0,0.0,MSFT
76,1986-07-01 00:00:00-04:00,0.06678108870983124,0.06678108870983124,0.06623818856685819,0.06678108870983124,47577600,0.0,0.0,MSFT
77,1986-07-02 00:00:00-04:00,0.06678108870983124,0.06678108870983124,0.06623818856685819,0.06678108870983124,52617600,0.0,0.0,MSFT
78,1986-07-03 00:00:00-04:00,0.06732400624051708,0.06840980680689197,0.06732400624051708,0.06786690652370453,14140800,0.0,0.0,MSFT
79,1986-07-07 00:00:00-04:00,0.06786686936946525,0.06786686936946525,0.0651523694396019,0.0651523694396019,14054400,0.0,0.0,MSFT
80,1986-07-08 00:00:00-04:00,0.06515239548178504,0.06515239548178504,0.06298017022350429,0.06352369487285614,14256000,0.0,0.0,MSFT
81,1986-07-09 00:00:00-04:00,0.06352368296950009,0.06352368296950009,0.060265657915770245,0.06080855801701546,46137600,0.0,0.0,MSFT
82,1986-07-10 00:00:00-04:00,0.060808561495429625,0.0613514616277302,0.056465360437025054,0.05917986109852791,46886400,0.0,0.0,MSFT
83,1986-07-11 00:00:00-04:00,0.05917985771327981,0.06189435821950589,0.05917985771327981,0.06080855801701546,17395200,0.0,0.0,MSFT
84,1986-07-14 00:00:00-04:00,0.059179861681324705,0.06135146223191268,0.059179861681324705,0.05999420955777168,28598400,0.0,0.0,MSFT
85,1986-07-15 00:00:00-04:00,0.05999420553512428,0.06189435821950589,0.05917985771327981,0.06080855801701546,13190400,0.0,0.0,MSFT
86,1986-07-16 00:00:00-04:00,0.06135145976957615,0.06298016011714935,0.06135145976957615,0.06298016011714935,9360000,0.0,0.0,MSFT
87,1986-07-17 00:00:00-04:00,0.06298018610410067,0.06406661123037338,0.06243728576423082,0.06406661123037338,6940800,0.0,0.0,MSFT
88,1986-07-18 00:00:00-04:00,0.06406658278557834,0.06515238298323575,0.06243725804283643,0.06460948288440704,12326400,0.0,0.0,MSFT
89,1986-07-21 00:00:00-04:00,0.06460948288440704,0.06569528308206447,0.06460948288440704,0.06460948288440704,3513600,0.0,0.0,MSFT
90,1986-07-22 00:00:00-04:00,0.06460948813793903,0.06678108870983124,0.06460948813793903,0.06678108870983124,10512000,0.0,0.0,MSFT
91,1986-07-23 00:00:00-04:00,0.0667810693975199,0.06786686936946525,0.0651523694396019,0.0651523694396019,20793600,0.0,0.0,MSFT
92,1986-07-24 00:00:00-04:00,0.06623820451989444,0.0684098056148025,0.06623820451989444,0.06732400506734848,14140800,0.0,0.0,MSFT
93,1986-07-25 00:00:00-04:00,0.06732400624051708,0.06840980680689197,0.06732400624051708,0.06786690652370453,20448000,0.0,0.0,MSFT
94,1986-07-28 00:00:00-04:00,0.06786685711498215,0.06786685711498215,0.0662381574511528,0.0662381574511528,11808000,0.0,0.0,MSFT
95,1986-07-29 00:00:00-04:00,0.06623818318089318,0.06678108327972189,0.06352368268674963,0.06460948288440704,14054400,0.0,0.0,MSFT
96,1986-07-30 00:00:00-04:00,0.06460949508854824,0.06460949508854824,0.06026566903115387,0.0624372698366642,26409600,0.0,0.0,MSFT
97,1986-07-31 00:00:00-04:00,0.06243727984457673,0.06298018013297442,0.06189437955617905,0.06189437955617905,15638400,0.0,0.0,MSFT
98,1986-08-01 00:00:00-04:00,0.06189435207009721,0.06243725211740351,0.06080855197548461,0.06135145202279091,12902400,0.0,0.0,MSFT
99,1986-08-04 00:00:00-04:00,0.06135145202279091,0.06135145202279091,0.05972275188087201,0.06135145202279091,12441600,0.0,0.0,MSFT
100,1986-08-05 00:00:00-04:00,0.06135145811826068,0.06189435821950589,0.06080855801701546,0.06080855801701546,2822400,0.0,0.0,MSFT
101,1986-08-06 00:00:00-04:00,0.060808564167395954,0.061351464323551895,0.059179863698928116,0.060265664011240005,18316800,0.0,0.0,MSFT
102,1986-08-07 00:00:00-04:00,0.06026564390344839,0.06080854387846432,0.059179843953416536,0.059722743928432465,3657600,0.0,0.0,MSFT
103,1986-08-08 00:00:00-04:00,0.059722763855084064,0.061351464323551895,0.059722763855084064,0.060265664011240005,4147200,0.0,0.0,MSFT
104,1986-08-11 00:00:00-04:00,0.06135146943390903,0.06298017003804178,0.06135146943390903,0.0624372698366642,7948800,0.0,0.0,MSFT
105,1986-08-12 00:00:00-04:00,0.06243728576423082,0.06406661123037338,0.06243728576423082,0.06406661123037338,9993600,0.0,0.0,MSFT
106,1986-08-13 00:00:00-04:00,0.06406658278557834,0.06460948288440704,0.06352368268674963,0.06460948288440704,6883200,0.0,0.0,MSFT
107,1986-08-14 00:00:00-04:00,0.06460945778732345,0.06678105733909592,0.06460945778732345,0.0662381574511528,20131200,0.0,0.0,MSFT
108,1986-08-15 00:00:00-04:00,0.06623818188224723,0.066781081970432,0.06569528179406245,0.06650963425636292,6105600,0.0,0.0,MSFT
109,1986-08-18 00:00:00-04:00,0.06650962322316654,0.06678107089220553,0.06569527089595795,0.06569527089595795,12787200,0.0,0.0,MSFT
110,1986-08-19 00:00:00-04:00,0.06569527089595795,0.06596672322504275,0.06460947089971038,0.06569527089595795,20390400,0.0,0.0,MSFT
111,1986-08-20 00:00:00-04:00,0.06569526942557456,0.06569526942557456,0.0651523694396019,0.0651523694396019,20764800,0.0,0.0,MSFT
112,1986-08-21 00:00:00-04:00,0.0651523694396019,0.06623816941154724,0.0651523694396019,0.0651523694396019,49536000,0.0,0.0,MSFT
113,1986-08-22 00:00:00-04:00,0.06515241191011308,0.06569531224998293,0.06298018610410067,0.06406661123037338,5760000,0.0,0.0,MSFT
114,1986-08-25 00:00:00-04:00,0.06406661123037338,0.06406661123037338,0.06298018610410067,0.06406661123037338,2419200,0.0,0.0,MSFT
115,1986-08-26 00:00:00-04:00,0.06406659507583244,0.06406659507583244,0.06352369487285614,0.06352369487285614,10857600,0.0,0.0,MSFT
116,1986-08-27 00:00:00-04:00,0.06352369487285614,0.06406659507583244,0.06298017022350429,0.06352369487285614,9532800,0.0,0.0,MSFT
117,1986-08-28 00:00:00-04:00,0.06352369487285614,0.06406659507583244,0.06352369487285614,0.06352369487285614,3427200,0.0,0.0,MSFT
118,1986-08-29 00:00:00-04:00,0.06352370486784592,0.0640666051562436,0.06080857897938368,0.06189437955617905,25430400,0.0,0.0,MSFT
119,1986-09-02 00:00:00-04:00,0.061894364479707836,0.061894364479707836,0.0594513114469825,0.060265664011240005,5212800,0.0,0.0,MSFT
120,1986-09-03 00:00:00-04:00,0.059722756087982276,0.059722756087982276,0.05700825566023049,0.05863695591688156,18316800,0.0,0.0,MSFT
121,1986-09-04 00:00:00-04:00,0.05972276900564648,0.06352369487285614,0.05972276900564648,0.06352369487285614,39427200,0.0,0.0,MSFT
122,1986-09-05 00:00:00-04:00,0.06352365801143721,0.0662381574511528,0.0629801336774809,0.0662381574511528,26352000,0.0,0.0,MSFT
123,1986-09-08 00:00:00-04:00,0.06623817089408174,0.06678107089220553,0.06569527089595795,0.06569527089595795,9619200,0.0,0.0,MSFT
124,1986-09-09 00:00:00-04:00,0.06569528842388514,0.0684097891387504,0.06569528842388514,0.06678108870983124,37526400,0.0,0.0,MSFT
125,1986-09-10 00:00:00-04:00,0.06678107089220553,0.06732397089032931,0.06569527089595795,0.06569527089595795,10886400,0.0,0.0,MSFT
126,1986-09-11 00:00:00-04:00,0.06569528514271339,0.06623818525857111,0.06298016011714935,0.06298016011714935,35654400,0.0,0.0,MSFT
127,1986-09-12 00:00:00-04:00,0.06298015216470981,0.06352367665821261,0.06135145202279091,0.06135145202279091,24451200,0.0,0.0,MSFT
128,1986-09-15 00:00:00-04:00,0.06135146943390903,0.0624372698366642,0.06026566903115387,0.0624372698366642,22492800,0.0,0.0,MSFT
129,1986-09-16 00:00:00-04:00,0.0624372698366642,0.06298017003804178,0.06135146943390903,0.0624372698366642,5184000,0.0,0.0,MSFT
130,1986-09-17 00:00:00-04:00,0.06243728576423082,0.06515241191011308,0.06189438542436097,0.06406661123037338,8035200,0.0,0.0,MSFT
131,1986-09-18 00:00:00-04:00,0.06406658278557834,0.06569528308206447,0.06406658278557834,0.06460948288440704,5356800,0.0,0.0,MSFT
132,1986-09-19 00:00:00-04:00,0.06460948288440704,0.06515238298323575,0.06406658278557834,0.06460948288440704,2505600,0.0,0.0,MSFT
133,1986-09-22 00:00:00-04:00,0.06460951157024324,0.06460951157024324,0.06406661123037338,0.06406661123037338,4492800,0.0,0.0,MSFT
134,1986-09-23 00:00:00-04:00,0.06406656946765657,0.06569526942557456,0.06406656946765657,0.0651523694396019,5961600,0.0,0.0,MSFT
135,1986-09-24 00:00:00-04:00,0.06515239879857819,0.06515239879857819,0.06406659833734941,0.06433805078268051,4780800,0.0,0.0,MSFT
136,1986-09-25 00:00:00-04:00,0.06433803718309246,0.06460948491099791,0.06298016011714935,0.06298016011714935,5155200,0.0,0.0,MSFT
137,1986-09-26 00:00:00-04:00,0.06298016011714935,0.06352368467928245,0.06243726000129162,0.06298016011714935,2332800,0.0,0.0,MSFT
138,1986-09-29 00:00:00-04:00,0.06298015216470981,0.06298015216470981,0.06135145202279091,0.06135145202279091,6192000,0.0,0.0,MSFT
139,1986-09-30 00:00:00-04:00,0.06135145202279091,0.06243725211740351,0.06135145202279091,0.06135145202279091,5184000,0.0,0.0,MSFT
140,1986-10-01 00:00:00-04:00,0.06135145811826068,0.06243725832075111,0.059722757814525025,0.06080855801701546,32428800,0.0,0.0,MSFT
141,1986-10-02 00:00:00-04:00,0.06080855801701546,0.06189435821950589,0.060265657915770245,0.06080855801701546,22723200,0.0,0.0,MSFT
142,1986-10-03 00:00:00-04:00,0.06080855197548461,0.06189435207009721,0.06080855197548461,0.06135145202279091,14716800,0.0,0.0,MSFT
143,1986-10-06 00:00:00-04:00,0.0629801336774809,0.06732395722703904,0.0629801336774809,0.0662381574511528,85334400,0.0,0.0,MSFT
144,1986-10-07 00:00:00-04:00,0.06623819186462657,0.06895269271463735,0.06623819186462657,0.06759544461965561,59788800,0.0,0.0,MSFT
145,1986-10-08 00:00:00-04:00,0.06759543314794307,0.07030992887722581,0.06678108070112104,0.06949558109045029,119606400,0.0,0.0,MSFT
146,1986-10-09 00:00:00-04:00,0.06949560088696995,0.0732965269609945,0.06949560088696995,0.07166720181703568,92563200,0.0,0.0,MSFT
147,1986-10-10 00:00:00-04:00,0.07166718880234631,0.07655391445397926,0.07058138853449368,0.07492521405220032,76752000,0.0,0.0,MSFT
148,1986-10-13 00:00:00-04:00,0.0749252276585438,0.0749252276585438,0.07166720181703568,0.07166720181703568,27129600,0.0,0.0,MSFT
149,1986-10-14 00:00:00-04:00,0.0722100822940184,0.07329650690823225,0.0722100822940184,0.07275298237800598,12873600,0.0,0.0,MSFT
150,1986-10-15 00:00:00-04:00,0.07275302012661211,0.07655394713291147,0.07275302012661211,0.0760110467672348,63532800,0.0,0.0,MSFT
151,1986-10-16 00:00:00-04:00,0.0760110467672348,0.07655394713291147,0.07546814640155813,0.0760110467672348,21859200,0.0,0.0,MSFT
152,1986-10-17 00:00:00-04:00,0.07601102203424048,0.07872551831931318,0.07601102203424048,0.07818262279033661,124444800,0.0,0.0,MSFT
153,1986-10-20 00:00:00-04:00,0.07818261387843858,0.07981130959981107,0.07655391349701918,0.07872550934553146,43545600,0.0,0.0,MSFT
154,1986-10-21 00:00:00-04:00,0.07926845065950178,0.08198294788599014,0.07926845065950178,0.08198294788599014,112377600,0.0,0.0,MSFT
155,1986-10-22 00:00:00-04:00,0.08198294788599014,0.08279730078197592,0.08144005216873174,0.08198294788599014,54576000,0.0,0.0,MSFT
156,1986-10-23 00:00:00-04:00,0.08198294788599014,0.0825258529233467,0.08116860431010253,0.08198294788599014,70444800,0.0,0.0,MSFT
157,1986-10-24 00:00:00-04:00,0.08198289710714857,0.08198289710714857,0.07926840156197355,0.08144000172615051,101376000,0.0,0.0,MSFT
158,1986-10-27 00:00:00-05:00,0.0819829153441914,0.08415514975786209,0.0819829153441914,0.08415514975786209,125654400,0.0,0.0,MSFT
159,1986-10-28 00:00:00-05:00,0.08415517195355035,0.0874125737835529,0.08415517195355035,0.08605531603097916,142646400,0.0,0.0,MSFT
160,1986-10-29 00:00:00-05:00,0.08605528912969485,0.086326746187409,0.08252581613405312,0.08361224085092545,53222400,0.0,0.0,MSFT
161,1986-10-30 00:00:00-05:00,0.08361224016739924,0.08632674548169185,0.08306934469659707,0.08524094521999359,44380800,0.0,0.0,MSFT
162,1986-10-31 00:00:00-05:00,0.0852409500814861,0.08632675040511012,0.08361224493600286,0.08415514975786209,63734400,0.0,0.0,MSFT
163,1986-11-03 00:00:00-05:00,0.08469803898261422,0.08632674400739333,0.08469803898261422,0.08578383922576904,42192000,0.0,0.0,MSFT
164,1986-11-04 00:00:00-05:00,0.08578383258542797,0.08904123306274414,0.08578383258542797,0.08904123306274414,54403200,0.0,0.0,MSFT
165,1986-11-05 00:00:00-05:00,0.08904124736139975,0.09501377830185616,0.08849834253461836,0.09447087347507477,45100800,0.0,0.0,MSFT
166,1986-11-06 00:00:00-05:00,0.09447084210183573,0.09881404199335622,0.09392794677544139,0.09664244204759598,72576000,0.0,0.0,MSFT
167,1986-11-07 00:00:00-05:00,0.09664249582437366,0.09718540077295924,0.09447089467022458,0.0960996001958847,44323200,0.0,0.0,MSFT
168,1986-11-10 00:00:00-05:00,0.09609958731901903,0.09609958731901903,0.09175575182620259,0.09229865670204163,28684800,0.0,0.0,MSFT
169,1986-11-11 00:00:00-05:00,0.09284217655658722,0.09392797687744422,0.09284217655658722,0.09284217655658722,11894400,0.0,0.0,MSFT
170,1986-11-12 00:00:00-05:00,0.09284217655658722,0.09501377719830122,0.09175574246930916,0.09284217655658722,34156800,0.0,0.0,MSFT
171,1986-11-13 00:00:00-05:00,0.09284216759749171,0.0933850630454846,0.09121283816705962,0.09148428589105606,30211200,0.0,0.0,MSFT
172,1986-11-14 00:00:00-05:00,0.09148430404833076,0.09229865670204163,0.08958415096303719,0.09229865670204163,18720000,0.0,0.0,MSFT
173,1986-11-17 00:00:00-05:00,0.09229864728978487,0.09392797687744422,0.09121284696892788,0.09284217655658722,24307200,0.0,0.0,MSFT
174,1986-11-18 00:00:00-05:00,0.09284218341288408,0.09338507895335763,0.08795545250177383,0.08795545250177383,59673600,0.0,0.0,MSFT
175,1986-11-19 00:00:00-05:00,0.08795544539868293,0.09175574183537942,0.08795544539868293,0.09121284633874893,48729600,0.0,0.0,MSFT
176,1986-11-20 00:00:00-05:00,0.09121288839441216,0.0982712134718895,0.09121288839441216,0.0982712134718895,98179200,0.0,0.0,MSFT
177,1986-11-21 00:00:00-05:00,0.0988140303988336,0.10261495896409743,0.0988140303988336,0.10152852535247803,91065600,0.0,0.0,MSFT
178,1986-11-24 00:00:00-05:00,0.10152857811960093,0.110215605844342,0.09827117689021471,0.10967271029949188,173836800,0.0,0.0,MSFT
179,1986-11-25 00:00:00-05:00,0.10967270540033147,0.11130140128222195,0.10912980055963813,0.11075850576162338,95788800,0.0,0.0,MSFT
180,1986-11-26 00:00:00-05:00,0.11075851070928729,0.1113014062541374,0.10967271029949188,0.10967271029949188,38793600,0.0,0.0,MSFT
181,1986-11-28 00:00:00-05:00,0.10967268853013469,0.11021558396722338,0.10695819270450456,0.10804398357868195,41328000,0.0,0.0,MSFT
182,1986-12-01 00:00:00-05:00,0.10804398372582448,0.10858688848374588,0.10532948789649754,0.10587239265441895,40291200,0.0,0.0,MSFT
183,1986-12-02 00:00:00-05:00,0.1064152717590332,0.10858687181722271,0.1064152717590332,0.1064152717590332,28771200,0.0,0.0,MSFT
184,1986-12-03 00:00:00-05:00,0.10641533574594379,0.10750113642792407,0.10532953506396352,0.1056009829044342,35164800,0.0,0.0,MSFT
185,1986-12-04 00:00:00-05:00,0.10560092358582569,0.10804397141793749,0.10478658052184994,0.10695818066596985,42508800,0.0,0.0,MSFT
186,1986-12-05 00:00:00-05:00,0.10695817643362654,0.10750107178812796,0.1064152717590332,0.1064152717590332,107510400,0.0,0.0,MSFT
187,1986-12-08 00:00:00-05:00,0.10641530648261828,0.10750110686601246,0.1037008101841803,0.10532950609922409,22665600,0.0,0.0,MSFT
188,1986-12-09 00:00:00-05:00,0.10532953758973086,0.10587244260378843,0.10424373688171344,0.10478664189577103,16099200,0.0,0.0,MSFT
189,1986-12-10 00:00:00-05:00,0.10478663938302216,0.10587244006500242,0.10370083870104188,0.1056009829044342,27590400,0.0,0.0,MSFT
190,1986-12-11 00:00:00-05:00,0.10560091940718914,0.10695817643362654,0.10532947172993844,0.1064152717590332,11635200,0.0,0.0,MSFT
191,1986-12-12 00:00:00-05:00,0.10641524873345806,0.10641524873345806,0.10261495411396027,0.10261495411396027,25286400,0.0,0.0,MSFT
192,1986-12-15 00:00:00-05:00,0.10261501067611073,0.10315790621239133,0.09827117533902276,0.09989988058805466,50774400,0.0,0.0,MSFT
